,star,comment
2197,3,仿日式風格的建築，由於晚上去的，看到清晰的滿月，沒被擋住的高度，適合融入牆面背景拍攝照片，有零散的人偶使用絨布及鐵絲做成，地方不大，純粹是幾條巷子及廢棄的房屋改裝而成，鯉魚旗的旗幟最討喜，在潮州鎮裡，在集中熱鬧的巷弄中隔開來的一個休息地方
2198,3,要用走的去找不被樹木遮擋的路段看風景，車只能停起迄點附近，路過來看還行，專門來的話就算了
2199,3,"六月初(週二)參觀，園區內除少收店家有營業外，幾乎都停業或無營業。無需門票但也沒什麼好看的，""到此一遊""而已。哈哈~"
2200,3,整體來說園區偏小，但廁所很特別，這點蠻加分！此外，我們的車子停在接近入口處的旁邊，後照鏡的殼還被偷拔走，居然完全沒有監視器可以調，只能自認倒楣，覺得這部分可能需要加強一下
2201,3,本身園區內有設置停車場，是免費景點之一，但需要DIY才能停留比較久的時間。沒做體驗的話，整體感覺蠻無聊的。
2202,3,夏日玩水，品鱘龍魚的好地方，園區若能再維護更新軟硬體的話，會更好。
2203,3,忠孝復興sogo旁的小公園，沒有一般的蹺蹺板、溜滑梯，但是有一個繩索鐵支架的設施，可以讓小朋友爬跟當溜滑梯玩
2204,3,（2019野柳石光-夜訪女王）另一個美麗的燈區，除了可以走進去觀賞以外，還能到旁邊高塔從上往下欣賞
2205,3,根本是荒郊野外沒有維護，不過確實是蟾蜍山，蟾蜍多到你會怕!想看蟾蜍建議你晚上去而且可能會有不一樣的收穫唷
2206,3,門票便宜可以抵消費，但排隊動線規劃不好，點菜跟換釣竿都一起，要排滿久的。排隊隊伍很長！地方很小，假日人非常多～
2207,3,趁暑假來吃吃看超級便宜的吃到飽，11點半到現場滿滿滿的安親班小朋友...誇張！只好另找餐廳吃...
2208,3,進入隧道需單獨購票。希望工作人員能夠向遊客解釋一下隧道費用。
2209,3,為淡水與海水交匯潮池，浮潛者因水面混濁能見度影響並不適合，若是自由潛水者及跳水愛好者則適合在此活動，我們著重浮潛，停留30分鐘即轉移地點
2210,3,貓咪好可愛，但每一個體驗都需要花錢買飼料。很貴...—然後入園已經收費200元了。玩貓200元，餵任何動物都要花錢，可以斟酌來玩。
2211,3,單純一間沒有屋頂的房子，被樹霸佔占滿，但樹下有個小木桌椅可以坐，稍微在此休憩也還不錯，只是除此之外別無他物
2212,3,對於保護中心，沒有保護樣品或實際工作展示，展示可以在 10 分鐘內完成。他們會在適當的季節展示一個小海龜，但它真的很小。這只是描述和非交互式顯示的房間。付費入場（成人 50 新台幣，3 歲以上兒童和老年人 25 新台幣），最後在商店享受折扣。
2213,3,場館空間很大，但館際距離太遠且動線標示不清，販賣機飲品售罄未補。
2214,3,這邊風景沒那麼漂亮，不過也沒上去看，應該是到上面風景會完全不同
2215,3,更新後的公園設施齊全。但平日傍晚有國中生聚集及直接在兒童遊樂設施區域抽菸。
2216,3,整路約七八百階的階梯，中途沒有休息點，到最頂端才有涼亭，屬於環狀步道，沒什麼景，夏天應該非常適合避暑。
2217,3,一直以為燈塔是在很高的地方，應該有很美的海景可以看，答案是沒有...不過如果在環島的話還是可以來一下，有種到此一遊的感覺 (?)
2218,3,這個點風景不錯、小小郊山、但周圍的環境維護沒有很好、感覺好久沒人去過。
2219,3,蠻普通的 沒什麼多樣的選擇 排餐沒有也不把菜單劃掉 除了義大利麵 跟燉飯 沒什麼變化 服務還不錯
2220,3,很小的地方，如果想買保養品可去。若沒有打算採購保養品可以直接跳過的點。
2221,3,木製及貨櫃創意不錯，園區該整理了，用餐地方及書局比較有質感，跟園區盼若兩個世界，平日售票口沒人管理，星期五去得時候是這樣
2222,3,"冬天時水邊常有一些鷗科、鷸?科候鳥來棲息, 一年四季退潮時潮間帶也會有招潮蟹，周邊農墾地也會有青蛙。"
2223,3,國慶煙火前順道過來的，已經沒什麼東西了，沒什麼商家和遊客，如果有想要體驗紅磚房的舊房子，和探索巷弄趣，再來就好
2224,3,環境打理算清潔，故居維護的算不錯，可惜沒內含，也很少有遊客參訪。
2225,3,車站前的運輸公司大樓，建於日本殖民時代。現在是襪子博物館。
2226,3,位置在水管路與仁和路。同學山海鮮。老闆是留白髮的姓黃，熟客都稱呼他阿老啊
2227,3,"現正整建加築涼亭中,待來日完工後.狗和主人就可避烈日的煎烤."
2228,3,1.鐵類或木材物品及建築物有破損，都沒修補，也有危險性。2.指引方向不明確。3.農場服務人員的熱忱再加強一下。優點：1.過年草原活動辦得不錯，很適合親子踏青放電。
2229,3,免費 二~日 9-17 一休。在三峽老街的對比之上會達到3星
2230,3,早期農業社會，以種田開墾為主，許多家長期望子女考取功名，於是在西勢建了一座「文筆亭」。文筆亭有其歷史意義，但是來這裡不會停留太久...。
2231,3,"環境很好,買一張500元遊戲券,遊戲方式建議設計多次,增加可玩性,不然來一次小孩就沒興趣"
2232,3,千萬不要從瑞里國小這邊下來，階梯會爬到唉爸叫母喔～青年步道這邊下來 還可以，不難！蝙蝠洞這邊其實還好沒有很壯觀，很少旅遊的人可以走走看看。
2233,3,不錯的地方，但他們建造了一個公園供人們享受露營，然後在早上 7:30 有一個拿著汽油吹葉機的人來破壞這裡的寧靜。
2234,3,位於梨山賓館前50公尺、台8線中正路圓環下方。園內依山勢栽植了各種花草樹木，除了秋天外，春天也可賞楓，如紅楠和小葉楓等都是在春天冒出紅色嫩芽，紫葉楓則是全年葉呈暗紅，而三角楓與青楓在春季雖顯現青綠，但仍不失其美麗風采。但是目前因缺少照顧，已失去了美麗風景。
2235,3,需要付清潔費才能進去夏季三角景觀咖啡廳 & 薇絲山庭景觀咖啡廳。清潔費可以抵消費。
2236,3,位於雲林縣斗六市湖山寺，供奉觀世音菩薩為主神，創建迄今已有２９１年之歷史，該寺觀世音菩薩神威顯赫，風景優美，為斗六市之佛教聖地。但目前不知何原因，香火已較少，很多設施退色。
2237,3,這是霧社事件時日本為了要用飛機載運化學兵進行毒氣攻擊所設置的，當時飛機從屏東機場起飛因燃料不足，所以在福興鄉建設飛機跑道時所設立的觀測塔
2238,3,走廊的傘可以拍拍照，其他就沒什麼了 要買傘可以去看看 …
2239,3,戲水區不會很大，可以免費玩水，小孩很開心。 推薦平日來就好。假日去如水餃鍋，人滿為患，水混濁，車位難找。水很淺，建議戴蛙鏡，場內小孩玩耍水花四濺，容易弄到眼睛。另外，雖不多但還是需要小心小黑蚊！假日回去請做好小孩生病（更新病毒碼）的心理準備。
2240,3,1.門票已漲價100元，一樣可以抵消費。2.園區很小，適合小小朋友放風，跟長輩就不推了。3.這次去果園沒開放，拍拍照，買東西就走了。
2241,3,1871年大水，曾文溪主流的一條北邊分支在公地尾附近，轉向南流，在土城附近與第一次改道後的主流會合，向西南衝破北線尾沙汕出海。這段出海的河流被叫做鹿耳門溪，現在有鹿耳門天后宮 (媽祖宮)在其南岸。我們很容易被誤導，以為鹿耳門就在這裡，其實古鹿耳門在北線尾島的北緣，
2242,3,鄉村社區改造活化的一部分，目前整體還在陸續規劃施工中，可以等明年之後再參觀
2243,3,我覺得這裡只需要停留30分鐘就可以了，簡單地拍一下照是可以
2244,3,一小窪水塘的蓮花種植，屬小眾觀賞區，蓮花品種單一，適合散散步休閒，蓮花只能說是點綴。
2245,3,是可以健行爬山步道，現在人煙稀少，缺少有關單位，再做些整頓整理規劃，因該會風華再現。
2246,3,周日去的，橫向的鐵門關著，旁邊倒是有個缺口能輕鬆進入，看了一下，似乎都大門深鎖，唯一有台小轎車停著，但不知道歡不歡迎遊客進入，所以看了一下地上的跳房子客語教學就走了，建議如果有活動或是有人駐守時，能插個旗子，不然遊客會自動飄過
2247,3,漂亮的廠區，貼心的服務人員，整體規畫優良，商品規劃精緻。可惜如果不做DIY，整體樂園真是沒什麼好玩的，只能加價去開門口的車或是走生態步道，可能二館開了之後會好一點吧？
2248,3,周邊沒有廁所較不方便，但可以陪小孩看三重客運跟臺北客運的公車進出
2249,3,水岸花都的名字取得太好了，過去一看其實還好，比較像是飯後散步的地方，算不上景點
2250,3,巷弄內的小公園，功能性較小，只有一個兒童用的溜滑梯，和乘涼用的椅子，公園內的大樹十分的醒目，是這裡的地標。另外有一部份是廟宇，供附近民眾參拜祈福。
2251,3,高台左後方，草叢後面有一個涼亭，因為雜草比人高，所以幾乎都沒人知道，涼亭看起來還很新，因為有出了重大社會案件（有興趣者可以谷歌一下）另外一方面沒人知道所以很新，但是看見進去就很涼，這種涼帶點寒氣。
2252,3,太晒，距市區太遠，雖然市府很用心，人很多但沒什麼玩的項目太少但仍值得說讚
2253,3,這個地方通常非常繁忙。但如果您喜歡逛逛像樣的夜市，那麼這至少值得一看，..
2254,3,來欣賞建築工藝還行，有簡單的海洋漁業文化介紹，其館舍功能性不多，夏天可進來吹吹冷氣。
2255,3,優點:開很晚 適合騎車夜跑北海岸休息的地方，缺點:上次去的時候很冷點了摩卡咖啡熱的 我沒想到熱的味道還可以這麼淡...
2256,3,有整理，有人管理的記念小景點，野外裡還有小公廁......。
2257,3,打卡送紅蘿蔔，一小杯裡面四根。環境感覺沒有什麼整理，樹倒是挺好看的。看到的動物都不太有精神。和服體驗蠻有趣的，髮飾要加50。
2258,3,平日白天去蠻無聊的，晚上點燈好像會很美，假日也似乎有市集能逛。
2259,3,假日時間只有販賣部有營業，其他食堂沒有開放，有點失望，不過門禁做得不錯喔！
2260,3,"裡面沒什麼東西,唯一可看點只有金城武曾經在此拍過廣告~想休息的話也可以在此稍微靜待片刻,裡面有販售茶點~"
2261,3,一樣在大溪，中新里的韭菜花田 比較多，只希望有留一些給遊客拍照用。
2262,3,極小的點，只能算是休息站或是涼亭之類的，在路旁很容易經過與忽略，沒有什麼特色，因為往前不到200公尺就是新的觀景台了，設施更加豐富。觀景視野普通，遮蔽物多。適合騎車或腳踏車或機車族可以隨時臨停。
2263,3,阿里山森林公園目前櫻花只開兩成，再等等。櫻王沒花，需帶外套空氣好。
2264,3,"路線牌子需考慮好好的重新整體規劃製作了~該標示的路線就需標示出來~裏面的路線錯綜複雜, 要有整體的規劃來體現~當然也包括山裡該有的路標及里程數~"
2265,3,不錯，認識 南僑文化跟企業 理念。就只是 餐廳裡賣的 泡麵 一碗要 $380元，我應該是 沒被 騙吧！
2266,3,免門票進入，100元可以買羊奶，紅蘿蔔，牧草，飼料，和選一份食物。裡面地方不大只有餵羊，兔子，鵝和鴨。周圍環境可以再加強整理，旁邊有些空地可停幾台車
2267,3,就是遊覽車休息站購物 有一個小朋友的球池 其他就是消費購物
2268,3,不算景點的老街，若想到附近店家吃飯，旁邊有停車場，方便停車
2269,3,某日開車晃晃，就找個還沒去過的地方逛逛，所以來到這，不清楚是不是平日的關係，沒什麼人也沒什麼店有營業，就一間豆花店看起來比較有人氣，也沒看到比較特別的地方，有機會再選個假日來看看。
2270,3,吃完冰順便拜訪的地方，建築物包留的不錯，大約了解了故事，DM有集章處，但未見印章也未見任何服務人員，可惜了的一個景點
2271,3,從入口到石壁區很短…但也就看三顆石頭而已…不過這裡的蝴蝶倒還不少！
2272,3,範圍很大坡道有?多腳力不好的有?困?空氣很好景?不錯路?也有椅子可座可慢慢走?是可以到達
2273,3,就很自然的風貌，可以順路停一下，若特別拜訪，可能會覺得有點無聊
2274,3,夜市的感覺不如從前了，環境越來越髒亂，但還是有些攤位維持的不錯
2275,3,三四月下午4-6點過去蚊子很多是整團整團的那種，時間過了就正常了。
2276,3,可以想像鄉間的社區，希望用一些裝置藝術和3D彩繪，創造新的觀光景點，感覺社區人士很用心。但是成效有限，只能安排少數親子型團客，自由行旅客可能不太會青睞。
2277,3,不像植物園只是名植物園，且到達到這裡的公車每30分鐘一班。
2278,3,跟想像中的不一樣，只看那些巨木有點無聊，但充份感受到森林浴芬多精的洗禮
2279,3,景色很好，小黑蚊太多，收費1個人60太貴，我覺收費20元合理，想看日落，上網查一下日落時間，30分鐘前到ok
2280,3,飯店環境非常優美，泳池、魚池乾淨漂亮，早餐也無比豐盛，幾乎可說是無可挑剔，但園區除了泳池的水質不錯以外，划船的水道、氣墊遊樂設施與各種建築物都沒有在好好維護，園區內的商店也沒有開放，非常可惜……
2281,3,就也還好，戶外的游泳池（外面就有可以泡泡腳的地方了，若我是附近居民的話應該會常去泡腳） …
2282,3,幾近荒廢的步道出口，這邊適合從碧潭走過來，然後搭渡船回碧潭再搭捷運
2283,3,初期人潮還不錯，再次蒞臨沒什人潮，可觀賞及用餐的商店不多，商店沒什麼營業，最多拍些照就離開且停車位也少，謹供參考。
2284,3,牆壁上的彩繪都已脫漆，沒有像網路上的相片一樣那麼新，覺得還好
2285,3,歸類在觀光區@山區地點/@野外地點，都需要有人管理規劃{增加座椅、垃圾桶、簡單地攤/簡單商店，以及草樹整理}
2286,3,內部展示一些歷史文件，大部分的房間都是鎖著，有經過看看還可以
2287,3,日據營運旗山糖廠，為打造成為兼具農業展售、觀光休閒、教育體驗、以及農產加工加值等複合機能的產業園區已投入不少經費復興產業。
2288,3,一個小型的社區公園，那有公廁， 還有無障礙公廁 一個涼亭。
2289,3,1，天然美景鬼斧神工就是好看 2，美中不足垃圾偏多，海蟑螂四竄3，沒有安全防護措施，遊客要自己多加留意
2290,3,地獄算不錯的但天堂就有點無言了，有帶小孩的可以去後方的滾輪溜滑梯
2291,3,入口明顯好找，但地板有些濕滑，要穿摩擦力好一點的鞋子，一般步鞋很容易打滑
2292,3,在這裡可以學到很多關於台灣漆器的知識。免費入場，但展品不多。正如漆器的英文單詞是japan，不是沒有漂亮的作品，只是和日本比起來還是有所欠缺。對了，有些展品是有價格的，不知道能不能買到。
2293,3,中港老街:此地房子又老又舊，週邊有香火鼎盛，三級古跡，慈裕宮，每年到了元宵節，中港老街，會舉辦炸邯鄲活動，規模不如台東縣炸邯鄲有名氣，也熱鬧非凡過著快樂元宵節。
2294,3,沒什麼特別，原本以為會是放空溜小孩地點，但是沒什麼設施，就是一個公園概念，但也就是一小片綠地
2295,3,2月枯水期來的正不是時候 無法看到澎派的水氣跟清澈的潭池 殘念
2296,3,真的冷清；但還是可以來晃晃表示來過；生魚片還行，切多切少老闆的可以。
2297,3,號稱是台中的旅遊景點，其實只是動畫壁畫的街區而已。環顧四周大約需要5分鐘，拍照大約需要10分鐘。除了喜歡動畫的人外，不多。
2298,3,翻修過日式建築開放參觀不錯，但裡面的相片和裝置藝術，實在太突兀又詭異，如果不要擺那些相片，是個不錯的地方。不要叫228...紀念館更好。
2299,3,目前的門票是50元，無法抵購買海芋的費用，海芋5支是100元， 8分地田裡只種黃色的品種，有免費的停車場，也有洗手間，旁邊田地有向日葵可以拍照
2300,3,海面上的一個 廁所 說真的沒值得去的 反倒是一旁的裝置藝術與海邊 值得去走走 被海沙淹沒1/3的老房子 沙灘上的殼 與一個裝置藝術
2301,3,海邊石頭多，石蚵的殼也多。夏天時不要太早來，會熱到暈倒。有停車場好停車，但車位不多。但不知道是不是外海正在蓋風電設施，海上都飄著一層油污。
2302,3,冬天造訪，只有一些體能器材和溜滑梯，感覺不到親子公園的樣子。
2303,3,這景點不太好停車，旁邊只有一小塊空地容易停滿，可能要開遠點到附近找暫停，實際停留的時間也不長，頂多十分鐘，因為內部建築物好像沒開放，所以主要是在外面拍荷花，但花況沒有到令人驚豔程度，但附近整片的稻田倒是令人心曠神怡，除了路小會車不方便，是可以來走走
2304,3,入口處有私人的停車費（100$）整體步道稍微難走且有點長 十分鐘就打道回府…
2305,3,苗栗西湖鄉公所地點的老街，沒有傲人的景點，有的是平凡安靜的客家氛圍。
2306,3,從停車場需步行一小段路，沿途沒有遮蔭，風偏大，視野良好，國之北疆其實在景點處北方的北固礁 …
2307,3,門票真的有點貴，建議天氣較涼爽時去，太陽直曬超熱！！！！！！但是古蹟，維護費還是要的，其實走進去看看也無妨
2308,3,琉球嶼中心，地理環境屬於傳說中的「蟳仔穴」，從大福漁港燈塔旁，面朝碧雲寺之方向，其地形就如同一隻螃蟹伏居於此。
2309,3,環境很清幽又有遊樂設施可以跟小朋友玩很不錯 只是遊樂設施夏天沒遮陽的設備設施會很熱，還有一堆老人還是遊民的聚集在那邊聚賭抽煙對小孩很不好，還有停車場什麼時候才要蓋好...
2310,3,可以停車在他們廠內，外面也很多免費停車位，裡面販賣的東西不會比外面賣的便宜，所以建議別買
2311,3,這是南投集集水里車埕台鐵支線，要座鐵路火車往南往北都要在二水火車站換車
2312,3,歷史建築，了解大名鼎鼎的宮原眼科與他的關係，目前交與不老家族，也有許多志工打造前庭花園菜圃，認識一些植物，可惜，二樓成為辦公室，不能全面一窺官邸的全面，高處風貌。
2313,3,小巷弄裡面的藝術裝飾，彎彎曲曲的。蠻多都沒有維護，破破爛爛的，有點可惜。但很有台南風味，有在附近再來看看就好。
2314,3,步道有短有長視個人需求取捨，如果單純散步還可以只在湖邊和地質教室逛一逛。
2315,3,永村坡讓我回想到13年前在這邊操課的小黑蚊，避免方式可以選擇含DEET或Picaridin成份的防蚊液（驅蟲液），均勻塗抹於未被衣物遮蔽的皮膚，效果仍然會優於各式精油
2316,3,位於公業區內 對面有停車場 裏面除了展示品 diy之外 大多是商品販賣 2樓有兒童遊戲區 3.4樓是觀景台
2317,3,地方不錯，但是蚊子太多，要穿長褲長袖會比較好，窯烤麵包不難吃，但價錢較高，麵包的用料如核桃、起司丁、蔓越莓用料很少，跟價錢不成比例。
2318,3,車子停在外面白線內再步行5分鐘進去，12/12去的還沒有楓紅
2319,3,堡壘保存相對完好，但唯一真正值得參觀的建築是一座風景一般的燈塔和一家比普羅文蒂亞堡要小的禮品店。還有一個小型展覽，解釋堡壘和台南的歷史。
2320,3,說實話，這是一座燈塔。沒有驚喜，沒有發現，沒有興奮。讓我們帶著砲台和隧道去觀光吧！
2321,3,還是覺得萬年峽谷比它好，唯一的懮點只有從馬路走下去大概20公尺就到。
2322,3,有些部分在整修中，鐵路相關文物、知識可以學習。文創的部分還好。
2323,3,步道短，環境整理可再加強，停車不便，但步道平坦樹蔭多，散步ok!
2324,3,過去是觀音大人嗎？好像只剩下老樓了，不過台灣人是有引導的，隨便逛逛。接下來，我想學台語。
2325,3,"屬社區性的休閒場所,步道不錯,樹林亦密集,剛好有圳溝,地利佔優勢,沒有規劃停車的場所是不足之處"
2326,3,晚上可能比較浪漫，河道旁不少人在釣魚，有不少大型魚蹤，遮蔭效果還不夠，河道旁的味道還勉強可以接受。
2327,3,建築物漂亮，靜態展示用心。但看完氣派大廳後，展區動線不佳且觀展經驗擁擠。互動展覽說明演示不夠清楚或感應不夠佳。
2328,3,天氣可以時，太多用輪椅推老人去的，群聚聊天，有時候忘了口罩。否則這可以算是設施讓小孩玩得開心，大人也散步的不錯的地方。
2329,3,走走逛逛半小時就差不多結束了，如果有帶小孩會比較適合久留，但還是挺無趣
2330,3,雖然管理得很好 又有公廁 但……只能走走看看 沒有休憩的涼亭或坐椅
2331,3,座單程偏貴150元遊園車到祝山平台，再從山上延路走下來，經過對高岳站，再走下山祝山觀日平台，整體風景尚可，約45~55分鐘，走完也鐵腿。
2332,3,"如果有選對登山口, 走到三角點只要10分鐘, 山頂因為草長得很高, 無展望"
2333,3,傳統客家建築，部分屋瓦頹圮崩壞，正在整修中，可免費入內參觀。側廳仍有人居住，入內參觀請勿騷擾到裡面居民。
2334,3,臺北刑務所於日本總督府對死刑犯的絞刑行刑所在，抗日人士羅福星即於此被日人絞殺。圍牆遺址有處石造拱門，即是舊時的「運屍門」，現已用紅磚封死。
2335,3,鄰著愛河之星，雖然感覺有點舊跟髒亂（滿地落葉和光禿禿的土坡），不過運動散步應該還是不錯吧
2336,3,環境清幽，但欠缺維護，園區內可見童話故事與精靈寶可夢角色，增添不少夢幻色彩
2337,3,以彩繪村來說，規模跟數量都不及格。老眷村的樣子還看得到倒還不錯
2338,3,以前搭過排約10分左右就可搭到，可能現在疫情趨緩假日排隊人潮叫多有先售票說約40分鐘左右，建議假日上樓梯之前可以有告示牌可告知旅客要排多久不用在爬樓梯上去 又下來浪費時間
2339,3,走走逛逛，周邊防空洞有流浪漢婆婆把環境弄亂，轄區警察協助處理
2340,3,旁邊的榮民醫院台南分院可以停車，簡單的30分鐘內走完還不用停車費
2341,3,向天湖山，全程多是柳杉海，展望只有些許。登向天湖山路線一般坡度，不需用手。登光天高山路線最後1公里，陡峭需攀爬，不要從光天高山下。建議光天高上，向天湖山下，或向天湖山上下。
2342,3,環境風景氣氛不錯，但是偶爾夜一深，會有一些年輕的小女孩再哪發神經，大聲唱歌亂吼。
2343,3,餐廳冷氣很涼，但送餐略久（桌號不清楚）以農場來說經營還有帶加強（蝴蝶館只有兩三隻蝴蝶）以收費的標準來看，還可以更好加油
2344,3,保留日式建築風格，環境乾淨整潔，比較像販賣部，不太像是遊客中心
2345,3,因為我一大早八點就走到這裡，所以感覺冷冷清清，聽原住民說這是最後一天，之後要關閉整修到六月。
2346,3,帶著幼稚園的孩子微爬爬山還不錯，路程上下約25分鐘可以走完。天色昏暗時容易有蚊子，還有景區內的池水比較髒一點。
2347,3,某些植株便宜，但也有的比市面貴，偶爾可以造訪一次，建議前往前聯繫老闆確認是否有營業
2348,3,我在 2023 年 4 月訪問過。龜山島可以看的很好，沙灘除了木鞦韆外沒什麼特別的。沒有停車位，大家就把車停在了沙灘的入口處，沿著沙灘漫步。
2349,3,大埔情人公園環境好，但景觀規劃不佳，只擺裝置藝術是不吸引遊客，應可在好一些，應做一些花圃及種一些會長花的樹，如洋紅風鈴木或黃花風鈴木或花旗木，可增加景觀美麗。
2350,3,"當天天氣狀況不佳, 景色普普通通, 海灘上的垃圾有點多, 但可以遠眺正在施工的離岸風機群"
2351,3,旁邊的大片草皮可以任君使用 遠離塵囂。也有小攤販賣ㄧ些吃喝
2352,3,小巷子乾淨有特色，但沒法逛很久，如果有進去店家喝個下午茶可能滿有意思的。有陽光的下午會比較漂亮，如果外地觀光客行程很趕就不建議過來一趟了
2353,2,週邊太空虛，建議整合其他資源，不然可惜了一個親水的好地方！
2354,3,勇士堡跟鐵漢堡，都幾乎沒甚麼地方可以走，這裡主要是地雷主題館，推薦來走一圈~
2355,3,有好幾個路口可以進去 但是停車位真的太少 又只能走到4:30 但下午時段太早走夏天還是會有點熱
2356,3,住斗六的人，從梅林到水庫那段可說是很好的散步或騎單車路線，只是斗六空氣真的很糟，很可惜，不然管理中心有廁所有水可喝真的提供了很好的休息點
2357,3,偉大的場所營造舉措，但最終社區需要使用該空間（也許以一種不僅僅涉及自拍的方式？）
2358,3,在這裏有很多花卉也挑到很棒的石斛蘭，不過當地商家用車四處違規行駛和放置，對速度慢的遊客自行車會狂按喇叭和口出惡言
2359,3,戶外區蠻美 但一眼便可望盡 室內區沒什麼好看的 有無聊的感覺
2360,3,門口有池子，沿池的落羽松挺美，只是門票要200，考慮時間有限，沒有入內
2361,3,虹橋 與 四合院定靜堂 之間為植百花之所。林家招待賓客舉行盛宴、社交儀典場地。堂內 陳列古董、古畫。正面花磚牆及兩側磚雕。
2362,3,門口小小的，沒注意會很容易錯過，博物館也小小的，展示的物件很少，除非對郵政或集郵有興趣，不然很快就會離開，裏面多媒體互動機狀況還不錯，應該很少人在用
2363,3,需要有點體力 運動習慣的基礎 會比較安全 長度及高低落差很大 別太逞強 補充水分流失
2364,3,在地百姓 下棋休閒之地。#LocalGuides #OnGoogleMaps#Taiwan #新竹 #HsinChu
2365,3,溜滑梯一點都不滑，就算自備滑版跟紙箱也一樣，有待加強。靠近果菜市場側的人行道狗屎頗多，需留意。
2366,3,室內很涼很舒服，停車方便，就是蒼蠅很多..可惜沒有薄荷巧克力，蔥爆牛肉不推薦吃 …
2367,3,第二次到訪，現場許多木質地板，已經損壞未修理，環境上應該還能再改善。
2368,3,還可以，若能增加對生命的尊重會更好，很多小朋友在撈魚、釣青蛙…都弄死很多小生物。
2369,3,1，沒有特別吸引我的亮點。2，沒有停車場，必須到附近國小右邊去停車，而且盡量不要停在家長接送格子裡。
2370,3,對我沒那麼著迷。我更喜歡森林。或許是阿里山200多天沒下雨的緣故，顯得有些平淡無奇。
2371,3,車輛少空氣品質一級棒散步健行好地方目前沒有桐花 開花時期是四月中旬到五月中旬 如果下雨開花期就只有個位數
2372,3,過年初三去的 沒什麼人 之前有小販擺攤 感覺比較熱鬧 應該是佛門聖地要莊嚴 所以驅離了
2373,3,園區比較小~山路比較小~可以在附近茶園逛逛~但實際能體驗的部分較少~
2374,3,個人覺得google 圖片拍的太過美好，特地跑來會發現就小小公園，不建議，如果順道來鳳儀書院，可以來走走
2375,3,吳郭魚太多了 水草的量可以再少一些，有些太多了 但種類可以更多種
2376,3,很美，沿路有很多椅子可以坐，只是當天晚上不到10點，所有的電燈都突然暗掉，整座橋變的連路都看不到，感覺有點危險。
2377,3,店家不錯，讓我們無時間限制享用他們所有的用餐空間！ 餐點尚可，但不是涼的就是微溫，甚是可惜！
2378,3,舊建築很不錯，但沒有太吸引人的地方，有免費電影可以看，但超過時間就不能進去了。
2379,3,很有古味的地方，只是很多地方整建中，湖畔邊新增一間批薩咖啡，有薩克斯風演奏，沒嘗試味道，如果是小火鍋簡餐之類的，應該會更吸引人。
2380,3,2020-6-15 普普。開車進去立刻引起巡芒果園的老伯注意，立刻騎機車過來查看。騎小折想要更靠近，老伯說沒路了。只能遠觀眺望拍拍照。
2381,3,價格便宜，有烤肉區，但房間內無冰箱，床是硬床，電視老舊，有漆彈、滑草，但要額外付費
2382,3,單純欣賞山景及生態池，可以散步，很冷門的地方，完全沒人，周圍也沒攤販，有行動廁所，方便停車。
2383,3,曾經是火紅經營的生態社區，然而往事只能回味，現在只是橫嶺山自然步道的終點處。
2384,3,充滿台灣古時鄉下的味道，可惜巷道小，又或旁邊會亂停車，導致會車不易。
2385,3,來這邊拍攝影片，簡單接觸覺得適合帶小朋友來玩，沒有詳細感受，暫時以還不錯評價
2386,3,勉勉強強的地方，沒點再來，適合：親子遊/有老北老母的 旅遊踩點，為何適合？因為一張票30塊 還可以拍照 還能讓老北老母回憶當年（？？？）
2387,3,只是ㄧ個有海堤的海灘，跟一般海灘沒兩樣，可能去的時候是漲潮沒看到什麼特色
2388,3,會議室指定為直轄市定古蹟。現已活化利用作為 內湖公民會館。牆上使用不反光淺綠色釉面磚，這是日據時期具有防空作用的國防色面磚。
2389,3,園區腹地不大，20多分鐘左右的行程，可以當作去酒桶山的順遊中繼點…
2390,3,從瓦浪露營區C區繼續往上才會走到登山口。（上次這裡進，八百壯士出。）
2391,3,二樓比較好看，總逗留時間30分鐘~1小時，要有備案，不然一下看完就沒了==只會來一次
2392,3,上山較不好抵達，如果有參拜適合在廟前吃吃喝喝上來運動一下，若是專程前來爬山的話較不推，因為路途上並無特別的景緻，來的這天起霧，上到最高點後只能看到白茫茫一片，路途中會需要拉繩，但蠻簡單的，初心者也可以輕鬆挑戰，整體路途不長且好停車！
2393,3,這座華麗的紅色步行橋位於哈馬森鐵路文化公園內，已成為過去的遺跡。
2394,3,環境，裝潢，服務都很好，只是服務台員工太少根本忙不過來，停車場沒有引導
2395,3,日據時期城隍廟被拆，臺灣光復後改設現址，內部對聯、匾額、剪黏、彩繪或雕刻，都以「趨吉避凶，教化人心」、「潛移默化」為宗旨。
2396,3,還不錯的點，只是當天造訪時真的很熱，連池裡的魚都翻肚了！可能是天氣熱加上魚翻肚，聞起來氣味很不好，不然應該是個不錯的地方！！
2397,3,這個點其實還好，就一個景觀平台可以看風景。但如果要看風景，建議走上忘憂亭看視野會更好！旁邊有一間小瑞士店在賣飲料小吃。這裡沿路不能停車，道路有警衛人員做車輛分流紅綠燈管制。
2398,3,?十國慶南下來玩，這是間很小的展覽館，10分鐘逛完，附近有第一及第二市場可以祭五臟廟，去第一市場買了出名的麻糬，味道很奇妙，老公說不合味口，逛了半天找不到合宜的餐廳，去吃了一家自助餐，口味很好。
2399,3,會有小朋友拿起池塘邊的烏龜把玩，姑且不論對錯，但希望他們的父母能陪同在旁
